date,time,status,lat,lon,altitude,now
2016/07/05,8:03:50,1,35.43412,140.217363,59,0
2016/07/05,8:03:52,1,35.43412,140.217363,59,0
2016/07/05,8:03:54,1,35.43412,140.217363,59,0
2016/07/05,8:03:56,1,35.43412,140.217363,59,0
2016/07/05,8:03:58,1,35.43412,140.217363,59,0
2016/07/05,8:04:00,1,35.43412,140.217363,59,0
2016/07/05,8:04:02,1,35.43412,140.217363,59,0
2016/07/05,8:04:04,1,35.43412,140.217363,59,1
2016/07/05,8:04:06,1,35.43412,140.217363,59,0
2016/07/05,8:04:08,1,35.43412,140.217363,59,0
2016/07/05,8:04:10,1,35.43412,140.217363,59,0
2016/07/05,8:04:12,1,35.43412,140.217363,59,0
2016/07/05,8:04:14,1,35.43412,140.217363,59,0
2016/07/05,8:04:16,1,35.43412,140.217363,59,0
2016/07/05,8:04:18,1,35.43412,140.217363,59,0
2016/07/05,8:04:20,1,35.43412,140.217363,59,0
2016/07/05,8:04:22,1,35.43412,140.217363,59,0
2016/07/05,8:04:24,1,35.43412,140.217363,59,1
2016/07/05,8:04:26,1,35.430275,140.216813,43,0
2016/07/05,8:04:28,1,35.430245,140.216813,41,0
2016/07/05,8:04:30,1,35.43022,140.216837,42,0
2016/07/05,8:04:32,1,35.43022,140.216837,42,0
2016/07/05,8:04:34,1,35.43022,140.216837,42,0
2016/07/05,8:04:36,1,35.430152,140.216943,39,0
2016/07/05,8:04:38,1,35.430122,140.216953,41,0
2016/07/05,8:04:40,1,35.43008,140.216902,40,0
2016/07/05,8:04:42,1,35.430043,140.216837,40,1
2016/07/05,8:04:44,1,35.429995,140.216802,38,0
2016/07/05,8:04:46,1,35.429995,140.216802,38,0
2016/07/05,8:04:48,1,35.429863,140.216772,40,0
2016/07/05,8:04:50,1,35.429775,140.216758,43,0
2016/07/05,8:04:52,1,35.429732,140.21675,43,0
2016/07/05,8:04:54,1,35.429635,140.216765,42,0
2016/07/05,8:04:56,1,35.429533,140.216757,44,0
2016/07/05,8:04:58,1,35.429435,140.216732,44,0
2016/07/05,8:05:00,1,35.429335,140.216708,45,0
2016/07/05,8:05:02,1,35.429225,140.216682,44,1
2016/07/05,8:05:04,1,35.429123,140.216693,44,0
2016/07/05,8:05:06,1,35.42903,140.21673,44,0
2016/07/05,8:05:08,1,35.42903,140.21673,44,0
2016/07/05,8:05:10,1,35.428753,140.216708,42,0
2016/07/05,8:05:12,1,35.428698,140.21671,43,0
2016/07/05,8:05:14,1,35.428597,140.216727,43,0
2016/07/05,8:05:16,1,35.428488,140.216713,42,0
2016/07/05,8:05:18,1,35.428388,140.216725,43,0
2016/07/05,8:05:20,1,35.428283,140.216755,44,1
2016/07/05,8:05:22,1,35.428167,140.216757,43,0
2016/07/05,8:05:24,1,35.428053,140.216777,44,0
2016/07/05,8:05:26,1,35.427945,140.216788,44,0
2016/07/05,8:05:28,1,35.427833,140.216807,44,0
2016/07/05,8:05:30,1,35.427732,140.216887,45,0
2016/07/05,8:05:32,1,35.427613,140.216907,47,0
2016/07/05,8:05:34,1,35.427505,140.216902,47,0
2016/07/05,8:05:36,1,35.427395,140.216868,46,0
2016/07/05,8:05:38,1,35.427292,140.21686,44,0
2016/07/05,8:05:40,1,35.427188,140.216798,44,1
2016/07/05,8:05:42,1,35.427097,140.216728,44,0
2016/07/05,8:05:44,1,35.427022,140.21665,43,0
2016/07/05,8:05:46,1,35.42695,140.216548,43,0
2016/07/05,8:05:48,1,35.426897,140.216442,45,0
2016/07/05,8:05:50,1,35.426822,140.216343,46,0
2016/07/05,8:05:52,1,35.426772,140.216243,46,0
2016/07/05,8:05:54,1,35.426708,140.216135,45,0
2016/07/05,8:05:56,1,35.426617,140.216027,45,0
2016/07/05,8:05:58,1,35.426542,140.215933,45,1
2016/07/05,8:06:00,1,35.42646,140.215762,45,0
2016/07/05,8:06:02,1,35.426448,140.215662,45,0
2016/07/05,8:06:04,1,35.426393,140.215555,44,0
2016/07/05,8:06:06,1,35.42633,140.215448,46,0
2016/07/05,8:06:08,1,35.42633,140.215448,46,0
2016/07/05,8:06:10,1,35.42617,140.215252,48,0
2016/07/05,8:06:12,1,35.426097,140.215182,48,0
2016/07/05,8:06:14,1,35.425998,140.215115,48,0
2016/07/05,8:06:16,1,35.425902,140.21507,49,0
2016/07/05,8:06:18,1,35.425792,140.215022,48,1
2016/07/05,8:06:20,1,35.425695,140.214962,49,0
2016/07/05,8:06:22,1,35.425592,140.21489,48,0
2016/07/05,8:06:24,1,35.425505,140.21486,48,0
2016/07/05,8:06:26,1,35.425408,140.214797,48,0
2016/07/05,8:06:28,1,35.425322,140.214742,48,0
2016/07/05,8:06:30,1,35.425242,140.214657,47,0
2016/07/05,8:06:32,1,35.425155,140.214578,47,0
2016/07/05,8:06:34,1,35.425097,140.214482,48,0
2016/07/05,8:06:36,1,35.425022,140.214388,48,1
2016/07/05,8:06:38,1,35.425022,140.214388,48,0
2016/07/05,8:06:40,1,35.425022,140.214388,48,0
2016/07/05,8:06:42,1,35.424838,140.214085,52,0
2016/07/05,8:06:44,1,35.424772,140.213992,54,0
2016/07/05,8:06:46,1,35.424772,140.213992,54,0
2016/07/05,8:06:48,1,35.424632,140.213803,54,0
2016/07/05,8:06:50,1,35.424632,140.213803,54,0
2016/07/05,8:06:52,1,35.424585,140.21373,56,0
2016/07/05,8:06:54,1,35.424472,140.213578,52,0
2016/07/05,8:06:56,1,35.424407,140.213497,54,1
2016/07/05,8:06:58,1,35.424407,140.213497,54,0
2016/07/05,8:07:00,1,35.42429,140.213323,55,0
2016/07/05,8:07:02,1,35.424242,140.213245,57,0
2016/07/05,8:07:04,1,35.424158,140.213172,56,0
2016/07/05,8:07:06,1,35.4241,140.21309,58,0
2016/07/05,8:07:08,1,35.424038,140.213002,57,0
2016/07/05,8:07:10,1,35.423953,140.212928,59,0
2016/07/05,8:07:12,1,35.423905,140.212828,58,0
2016/07/05,8:07:14,1,35.423848,140.212747,57,1
2016/07/05,8:07:16,1,35.423788,140.212668,58,0
2016/07/05,8:07:18,1,35.423712,140.212588,57,0
2016/07/05,8:07:20,1,35.423655,140.21249,56,0
2016/07/05,8:07:22,1,35.423578,140.212408,55,0
2016/07/05,8:07:24,1,35.423518,140.212305,56,0
2016/07/05,8:07:26,1,35.423478,140.212207,57,0
2016/07/05,8:07:28,1,35.423407,140.212123,57,0
2016/07/05,8:07:30,1,35.423407,140.212123,57,0
2016/07/05,8:07:32,1,35.423407,140.212123,57,0
2016/07/05,8:07:34,1,35.423407,140.212123,57,1
2016/07/05,8:07:36,1,35.423407,140.212123,57,0
2016/07/05,8:07:38,1,35.423407,140.212123,57,0
2016/07/05,8:07:40,1,35.423407,140.212123,57,0
2016/07/05,8:07:42,1,35.423407,140.212123,57,0
2016/07/05,8:07:44,1,35.422767,140.2115,56,0
2016/07/05,8:07:46,1,35.422685,140.211445,57,0
2016/07/05,8:07:48,1,35.422603,140.211373,57,0
2016/07/05,8:07:50,1,35.422447,140.211267,55,0
2016/07/05,8:07:52,1,35.42236,140.211165,52,1
2016/07/05,8:07:54,1,35.422273,140.211118,53,0
2016/07/05,8:07:56,1,35.422173,140.211085,50,0
2016/07/05,8:07:58,1,35.422173,140.211085,50,0
2016/07/05,8:08:00,1,35.422173,140.211085,50,0
2016/07/05,8:08:02,1,35.422173,140.211085,50,0
2016/07/05,8:08:04,1,35.422173,140.211085,50,0
2016/07/05,8:08:06,1,35.422173,140.211085,50,0
2016/07/05,8:08:08,1,35.422173,140.211085,50,0
2016/07/05,8:08:10,1,35.422173,140.211085,50,0
2016/07/05,8:08:12,1,35.422173,140.211085,50,1
2016/07/05,8:08:14,1,35.422173,140.211085,50,0
2016/07/05,8:08:16,1,35.422173,140.211085,50,0
2016/07/05,8:08:18,1,35.422173,140.211085,50,0
2016/07/05,8:08:20,1,35.422173,140.211085,50,0
2016/07/05,8:08:22,1,35.422173,140.211085,50,0
2016/07/05,8:08:24,1,35.422173,140.211085,50,0
2016/07/05,8:08:26,1,35.422173,140.211085,50,0
2016/07/05,8:08:28,1,35.422173,140.211085,50,0
2016/07/05,8:08:30,1,35.42047,140.211605,59,1
2016/07/05,8:08:32,1,35.42047,140.211605,59,0
2016/07/05,8:08:34,1,35.42047,140.211605,59,0
2016/07/05,8:08:36,1,35.42047,140.211605,59,0
2016/07/05,8:08:38,1,35.42047,140.211605,59,0
2016/07/05,8:08:40,1,35.42047,140.211605,59,0
2016/07/05,8:08:42,1,35.42047,140.211605,59,0
2016/07/05,8:08:44,1,35.42047,140.211605,59,0
2016/07/05,8:08:46,1,35.42047,140.211605,59,0
2016/07/05,8:08:48,1,35.42047,140.211605,59,0
2016/07/05,8:08:50,1,35.42047,140.211605,59,1
2016/07/05,8:08:52,1,35.42047,140.211605,59,0
2016/07/05,8:08:54,1,35.42047,140.211605,59,0
2016/07/05,8:08:56,1,35.42047,140.211605,59,0
2016/07/05,8:08:58,1,35.42047,140.211605,59,0
2016/07/05,8:09:00,1,35.42047,140.211605,59,0
2016/07/05,8:09:02,1,35.42047,140.211605,59,0
2016/07/05,8:09:04,1,35.42047,140.211605,59,0
2016/07/05,8:09:06,1,35.42047,140.211605,59,0
2016/07/05,8:09:08,1,35.42047,140.211605,59,1
2016/07/05,8:09:10,1,35.42047,140.211605,59,0
2016/07/05,8:09:12,1,35.42047,140.211605,59,0
2016/07/05,8:09:14,1,35.42047,140.211605,59,0
2016/07/05,8:09:16,1,35.418127,140.211833,56,0
2016/07/05,8:09:18,1,35.418127,140.211833,56,0
2016/07/05,8:09:20,1,35.418127,140.211833,56,0
2016/07/05,8:09:22,1,35.418127,140.211833,56,0
2016/07/05,8:09:24,1,35.418127,140.211833,56,0
2016/07/05,8:09:26,1,35.418127,140.211833,56,0
2016/07/05,8:09:28,1,35.418127,140.211833,56,1
2016/07/05,8:09:30,1,35.418127,140.211833,56,0
2016/07/05,8:09:32,1,35.418127,140.211833,56,0
2016/07/05,8:09:34,1,35.418127,140.211833,56,0
2016/07/05,8:09:36,1,35.418127,140.211833,56,0
2016/07/05,8:09:38,1,35.418127,140.211833,56,0
2016/07/05,8:09:40,1,35.418127,140.211833,56,0
2016/07/05,8:09:42,1,35.418127,140.211833,56,0
2016/07/05,8:09:44,1,35.418127,140.211833,56,0
2016/07/05,8:09:46,1,35.418127,140.211833,56,1
2016/07/05,8:09:48,1,35.418127,140.211833,56,0
2016/07/05,8:09:50,1,35.418127,140.211833,56,0
2016/07/05,8:09:52,1,35.418127,140.211833,56,0
2016/07/05,8:09:54,1,35.418127,140.211833,56,0
2016/07/05,8:09:56,1,35.418127,140.211833,56,0
2016/07/05,8:09:58,1,35.418127,140.211833,56,0
2016/07/05,8:10:00,1,35.418127,140.211833,56,0
2016/07/05,8:10:02,1,35.418127,140.211833,56,0
2016/07/05,8:10:04,1,35.417392,140.209025,69,0
2016/07/05,8:10:06,1,35.417392,140.209025,69,1
2016/07/05,8:10:08,1,35.417315,140.208958,71,0
2016/07/05,8:10:10,1,35.41722,140.20887,71,0
2016/07/05,8:10:12,1,35.41722,140.20887,71,0
2016/07/05,8:10:14,1,35.417087,140.208742,67,0
2016/07/05,8:10:16,1,35.417003,140.208672,68,0
2016/07/05,8:10:18,1,35.416888,140.208552,67,0
2016/07/05,8:10:20,1,35.41681,140.208457,69,0
2016/07/05,8:10:22,1,35.416703,140.208292,73,0
2016/07/05,8:10:24,1,35.416703,140.208292,73,1
2016/07/05,8:10:26,1,35.416535,140.208125,75,0
2016/07/05,8:10:28,1,35.416535,140.208125,75,0
2016/07/05,8:10:30,1,35.416535,140.208125,75,0
2016/07/05,8:10:32,1,35.416535,140.208125,75,0
2016/07/05,8:10:34,1,35.416535,140.208125,75,0
2016/07/05,8:10:36,1,35.416535,140.208125,75,0
2016/07/05,8:10:38,1,35.416535,140.208125,75,0
2016/07/05,8:10:40,1,35.416025,140.207613,77,0
2016/07/05,8:10:42,1,35.415953,140.207522,79,0
2016/07/05,8:10:44,1,35.4159,140.207428,76,1
2016/07/05,8:10:46,1,35.415822,140.20735,72,0
2016/07/05,8:10:48,1,35.415752,140.207292,75,0
2016/07/05,8:10:50,1,35.415673,140.207208,76,0
2016/07/05,8:10:52,1,35.415673,140.207208,76,0
2016/07/05,8:10:54,1,35.415673,140.207208,76,0
2016/07/05,8:10:56,1,35.415673,140.207208,76,0
2016/07/05,8:10:58,1,35.415673,140.207208,76,0
2016/07/05,8:11:00,1,35.415673,140.207208,76,0
2016/07/05,8:11:02,1,35.415673,140.207208,76,1
2016/07/05,8:11:04,1,35.415673,140.207208,76,0
2016/07/05,8:11:06,1,35.415673,140.207208,76,0
2016/07/05,8:11:08,1,35.415673,140.207208,76,0
2016/07/05,8:11:10,1,35.414887,140.206622,72,0
2016/07/05,8:11:12,1,35.414803,140.20652,72,0
2016/07/05,8:11:14,1,35.414705,140.206448,73,0
2016/07/05,8:11:16,1,35.414627,140.206367,71,0
2016/07/05,8:11:18,1,35.414527,140.206288,72,0
2016/07/05,8:11:20,1,35.414442,140.206213,69,0
2016/07/05,8:11:22,1,35.414348,140.206148,67,1
2016/07/05,8:11:24,1,35.414348,140.206148,67,0
2016/07/05,8:11:26,1,35.414348,140.206148,67,0
2016/07/05,8:11:28,1,35.414348,140.206148,67,0
2016/07/05,8:11:30,1,35.414348,140.206148,67,0
2016/07/05,8:11:32,1,35.414348,140.206148,67,0
2016/07/05,8:11:34,1,35.414348,140.206148,67,0
2016/07/05,8:11:36,1,35.414348,140.206148,67,0
2016/07/05,8:11:38,1,35.414348,140.206148,67,0
2016/07/05,8:11:40,1,35.41383,140.204935,69,1
2016/07/05,8:11:42,1,35.413782,140.20479,71,0
2016/07/05,8:11:44,1,35.413755,140.204647,72,0
2016/07/05,8:11:46,1,35.413718,140.20451,74,0
2016/07/05,8:11:48,1,35.41368,140.204372,73,0
2016/07/05,8:11:50,1,35.413643,140.204235,71,0
2016/07/05,8:11:52,1,35.413643,140.204235,71,0
2016/07/05,8:11:54,1,35.413567,140.20396,70,0
2016/07/05,8:11:56,1,35.41355,140.203812,72,0
2016/07/05,8:11:58,1,35.413515,140.20367,72,0
2016/07/05,8:12:00,1,35.413483,140.203533,73,1
2016/07/05,8:12:02,1,35.41344,140.203395,74,0
2016/07/05,8:12:04,1,35.413398,140.203335,75,0
2016/07/05,8:12:06,1,35.413327,140.203208,75,0
2016/07/05,8:12:08,1,35.413235,140.203078,75,0
2016/07/05,8:12:10,1,35.413147,140.202972,76,0
2016/07/05,8:12:12,1,35.41301,140.202837,75,0
2016/07/05,8:12:14,1,35.41301,140.202837,75,0
2016/07/05,8:12:16,1,35.412898,140.202832,77,0
2016/07/05,8:12:18,1,35.412762,140.202947,75,1
2016/07/05,8:12:20,1,35.412762,140.202947,75,0
2016/07/05,8:12:22,1,35.412762,140.202947,75,0
2016/07/05,8:12:24,1,35.412762,140.202947,75,0
2016/07/05,8:12:26,1,35.412762,140.202947,75,0
2016/07/05,8:12:28,1,35.412762,140.202947,75,0
2016/07/05,8:12:30,1,35.412762,140.202947,75,0
2016/07/05,8:12:32,1,35.412762,140.202947,75,0
2016/07/05,8:12:34,1,35.412762,140.202947,75,0
2016/07/05,8:12:36,1,35.412762,140.202947,75,0
2016/07/05,8:12:38,1,35.412762,140.202947,75,1
2016/07/05,8:12:40,1,35.412762,140.202947,75,0
2016/07/05,8:12:42,1,35.412762,140.202947,75,0
2016/07/05,8:12:44,1,35.412762,140.202947,75,0
2016/07/05,8:12:46,1,35.412762,140.202947,75,0
2016/07/05,8:12:48,1,35.412762,140.202947,75,0
2016/07/05,8:12:50,1,35.412762,140.202947,75,0
2016/07/05,8:12:52,1,35.412762,140.202947,75,0
2016/07/05,8:12:54,1,35.412762,140.202947,75,0
2016/07/05,8:12:56,1,35.412762,140.202947,75,1
2016/07/05,8:12:58,1,35.412762,140.202947,75,0
2016/07/05,8:13:00,1,35.412762,140.202947,75,0
2016/07/05,8:13:02,1,35.412762,140.202947,75,0
2016/07/05,8:13:04,1,35.412762,140.202947,75,0
2016/07/05,8:13:06,1,35.412762,140.202947,75,0
2016/07/05,8:13:08,1,35.412762,140.202947,75,0
2016/07/05,8:13:10,1,35.412762,140.202947,75,0
2016/07/05,8:13:12,1,35.412762,140.202947,75,0
2016/07/05,8:13:14,1,35.412762,140.202947,75,0
2016/07/05,8:13:16,1,35.412762,140.202947,75,1
2016/07/05,8:13:18,1,35.412762,140.202947,75,0
2016/07/05,8:13:20,1,35.412762,140.202947,75,0
2016/07/05,8:13:22,1,35.412762,140.202947,75,0
2016/07/05,8:13:24,1,35.409985,140.20603,66,0
2016/07/05,8:13:26,1,35.409868,140.206075,67,0
2016/07/05,8:13:28,1,35.409868,140.206075,67,0
2016/07/05,8:13:30,1,35.409868,140.206075,67,0
2016/07/05,8:13:32,1,35.409457,140.20625,68,0
2016/07/05,8:13:34,1,35.409457,140.20625,68,1
2016/07/05,8:13:36,1,35.409457,140.20625,68,0
2016/07/05,8:13:38,1,35.409203,140.206417,69,0
2016/07/05,8:13:40,1,35.409048,140.20651,71,0
2016/07/05,8:13:42,1,35.409048,140.20651,71,0
2016/07/05,8:13:44,1,35.409048,140.20651,71,0
2016/07/05,8:13:46,1,35.409048,140.20651,71,0
2016/07/05,8:13:48,1,35.409048,140.20651,71,0
2016/07/05,8:13:50,1,35.409048,140.20651,71,0
2016/07/05,8:13:52,1,35.409048,140.20651,71,0
2016/07/05,8:13:54,1,35.409048,140.20651,71,1
2016/07/05,8:13:56,1,35.409048,140.20651,71,0
2016/07/05,8:13:58,1,35.409048,140.20651,71,0
2016/07/05,8:14:00,1,35.409048,140.20651,71,0
2016/07/05,8:14:02,1,35.409048,140.20651,71,0
2016/07/05,8:14:04,1,35.409048,140.20651,71,0
2016/07/05,8:14:06,1,35.409048,140.20651,71,0
2016/07/05,8:14:08,1,35.409048,140.20651,71,0
2016/07/05,8:14:10,1,35.409048,140.20651,71,0
2016/07/05,8:14:12,1,35.409048,140.20651,71,1
2016/07/05,8:14:14,1,35.409048,140.20651,71,0
2016/07/05,8:14:16,1,35.409048,140.20651,71,0
2016/07/05,8:14:18,1,35.409048,140.20651,71,0
2016/07/05,8:14:20,1,35.409048,140.20651,71,0
2016/07/05,8:14:22,1,35.406587,140.20667,75,0
2016/07/05,8:14:24,1,35.406462,140.206647,74,0
2016/07/05,8:14:26,1,35.406347,140.206652,73,0
2016/07/05,8:14:28,1,35.406227,140.206642,72,0
2016/07/05,8:14:30,1,35.406115,140.206653,71,0
2016/07/05,8:14:32,1,35.406007,140.20668,71,1
2016/07/05,8:14:34,1,35.40584,140.206682,71,0
2016/07/05,8:14:36,1,35.405725,140.206707,71,0
2016/07/05,8:14:38,1,35.40562,140.206738,73,0
2016/07/05,8:14:40,1,35.405513,140.20675,72,0
2016/07/05,8:14:42,1,35.405513,140.20675,72,0
2016/07/05,8:14:44,1,35.405513,140.20675,72,0
2016/07/05,8:14:46,1,35.405193,140.206782,72,0
2016/07/05,8:14:48,1,35.405193,140.206782,72,0
2016/07/05,8:14:50,1,35.405193,140.206782,72,1
2016/07/05,8:14:52,1,35.405193,140.206782,72,0
2016/07/05,8:14:54,1,35.405193,140.206782,72,0
2016/07/05,8:14:56,1,35.40468,140.206918,74,0
2016/07/05,8:14:58,1,35.404567,140.20697,75,0
2016/07/05,8:15:00,1,35.404465,140.207042,73,0
2016/07/05,8:15:02,1,35.404345,140.207093,72,0
2016/07/05,8:15:04,1,35.404232,140.207138,72,0
2016/07/05,8:15:06,1,35.40412,140.207175,73,0
2016/07/05,8:15:08,1,35.404013,140.207228,74,0
2016/07/05,8:15:10,1,35.403902,140.20726,73,1
2016/07/05,8:15:12,1,35.403787,140.207278,74,0
2016/07/05,8:15:14,1,35.403672,140.207312,75,0
2016/07/05,8:15:16,1,35.403553,140.207315,74,0
2016/07/05,8:15:18,1,35.403433,140.207295,74,0
2016/07/05,8:15:20,1,35.40332,140.207278,75,0
2016/07/05,8:15:22,1,35.40321,140.20727,75,0
2016/07/05,8:15:24,1,35.40309,140.207248,76,0
2016/07/05,8:15:26,1,35.40297,140.20724,75,0
2016/07/05,8:15:28,1,35.402853,140.207205,77,1
2016/07/05,8:15:30,1,35.40274,140.207178,77,0
2016/07/05,8:15:32,1,35.40274,140.207178,77,0
2016/07/05,8:15:34,1,35.40274,140.207178,77,0
2016/07/05,8:15:36,1,35.40274,140.207178,77,0
2016/07/05,8:15:38,1,35.40274,140.207178,77,0
2016/07/05,8:15:40,1,35.40274,140.207178,77,0
2016/07/05,8:15:42,1,35.40274,140.207178,77,0
2016/07/05,8:15:44,1,35.40274,140.207178,77,0
2016/07/05,8:15:46,1,35.40274,140.207178,77,0
2016/07/05,8:15:48,1,35.40274,140.207178,77,1
2016/07/05,8:15:50,1,35.40274,140.207178,77,0
2016/07/05,8:15:52,1,35.40274,140.207178,77,0
2016/07/05,8:15:54,1,35.401395,140.207093,78,0
2016/07/05,8:15:56,1,35.40128,140.207277,78,0
2016/07/05,8:15:58,1,35.40128,140.207277,78,0
2016/07/05,8:16:00,1,35.40128,140.207277,78,0
2016/07/05,8:16:02,1,35.40128,140.207277,78,0
